State	X2020.05.31	X2020.05.30	X2020.05.29	X2020.05.28	X2020.05.27	X2020.05.26	X2020.05.25	X2020.05.24	X2020.05.23	X2020.05.22	X2020.05.21	X2020.05.20	X2020.05.19	X2020.05.18	X2020.05.17	X2020.05.16	X2020.05.15	X2020.05.14	X2020.05.13	X2020.05.12	X2020.05.11	X2020.05.10	X2020.05.09	X2020.05.08	X2020.05.07	X2020.05.06	X2020.05.05	X2020.05.04	X2020.05.03	X2020.05.02	X2020.05.01	X2020.04.30	X2020.04.29	X2020.04.28	X2020.04.27	X2020.04.26	X2020.04.25	X2020.04.24	X2020.04.23	X2020.04.22	X2020.04.21	X2020.04.20	X2020.04.19	X2020.04.18	X2020.04.17	X2020.04.16	X2020.04.15	X2020.04.14	X2020.04.13	X2020.04.12	X2020.04.11	X2020.04.10	X2020.04.09	X2020.04.08	X2020.04.07	X2020.04.06	X2020.04.05	X2020.04.04	X2020.04.03	X2020.04.02	X2020.04.01	X2020.03.31	X2020.03.30	X2020.03.29	X2020.03.28	X2020.03.27	X2020.03.26	X2020.03.25	X2020.03.24	X2020.03.23	X2020.03.22	X2020.03.21	X2020.03.20	X2020.03.19	X2020.03.18	X2020.03.17	X2020.03.16	X2020.03.15	X2020.03.14	X2020.03.13	X2020.03.12	X2020.03.11	X2020.03.10	X2020.03.09	X2020.03.08	X2020.03.07	X2020.03.06	X2020.03.05	X2020.03.04	X2020.03.03	X2020.03.02	X2020.03.01	X2020.02.29	X2020.02.28	X2020.02.27	X2020.02.26	X2020.02.25	X2020.02.24	X2020.02.23	X2020.02.22	X2020.02.21	X2020.02.20	X2020.02.19	X2020.02.18	X2020.02.17	X2020.02.16	X2020.02.15	X2020.02.14	X2020.02.13	X2020.02.12	X2020.02.11	X2020.02.10	X2020.02.09	X2020.02.08	X2020.02.07	X2020.02.06	X2020.02.05	X2020.02.04	X2020.02.03	X2020.02.02	X2020.02.01	X2020.01.31	X2020.01.30	X2020.01.29	X2020.01.28	X2020.01.27	X2020.01.26	X2020.01.25	X2020.01.24	X2020.01.23	X2020.01.22
Washington	21702	21349	21071	20764	20406	20181	20065	19828	19265	19265	19117	18971	18811	18611	18433	18288	17951	17773	17512	17330	17122	16891	16674	16388	16231	15905	15594	15462	15185	15003	14637	14327	14070	13842	13686	13521	13319	12977	12753	12596	12392	12114	11978	11776	11517	11057	10942	10799	10635	10609	10434	10119	9639	9276	8692	8311	7825	7247	6846	6389	5608	5432	4923	4465	4030	3477	3207	2591	2328	2221	1997	1793	1524	1374	1022	955	779	603	642	568	442	282	167	122	122	102	78	70	39	27	18	11	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
WestVirginia	2010	1989	1951	1935	1899	1774	1774	1759	1705	1705	1593	1567	1502	1502	1492	1470	1447	1427	1398	1378	1366	1360	1323	1323	1287	1242	1246	1224	1195	1185	1152	1125	1110	1095	1063	1055	1010	1010	981	939	908	902	890	785	775	728	702	640	611	593	577	574	514	483	412	345	324	282	237	216	191	162	145	113	96	76	52	39	22	16	16	12	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wisconsin	18403	18230	17707	16974	16462	15863	15584	15277	14877	14396	13885	13413	12885	12687	12543	12187	11685	11275	10902	10611	10418	10219	9939	9590	9215	8901	8566	8236	7964	7660	7314	6854	6520	6289	6081	5912	5687	5356	5052	4845	4625	4499	4346	4199	4053	3875	3721	3555	3428	3341	3213	3068	2886	2710	2578	2449	2320	2030	2012	1748	1556	1412	1230	1164	1055	926	728	621	481	425	381	282	219	159	111	73	48	28	27	19	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wyoming	903	898	891	876	860	850	843	838	813	803	801	787	776	766	754	741	716	701	688	675	669	662	653	644	635	631	604	596	586	579	566	559	545	536	520	502	491	473	453	447	443	317	313	309	305	296	287	282	275	270	261	239	230	221	216	210	197	187	162	150	130	109	94	86	82	70	53	44	29	26	26	23	21	18	16	11	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AmericanSamoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Guam	172	172	172	171	170	167	166	166	165	165	165	154	154	154	154	154	154	152	152	152	151	151	151	151	149	149	145	145	145	145	145	145	141	141	141	141	141	141	139	136	136	136	136	136	136	135	135	133	133	133	133	130	128	121	121	113	112	93	84	82	77	69	58	56	55	51	45	37	32	29	27	15	14	12	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorthernMarianaIslands	22	22	22	22	22	22	22	22	22	22	22	21	21	21	21	21	19	19	19	19	19	16	16	15	15	15	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	13	13	13	11	11	11	11	11	11	11	8	8	8	8	8	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PuertoRico	3776	3718	3647	3486	3397	3324	3260	3189	3100	3030	2913	2866	2805	2710	2646	2589	2542	2427	2329	2299	2256	2198	2173	2156	2031	1968	1924	1843	1808	1757	1575	1539	1433	1400	1389	1371	1307	1276	1416	1252	1298	1252	1213	1118	1068	1043	974	923	903	897	788	725	683	620	573	513	475	452	316	316	286	239	174	127	100	79	64	51	39	31	23	21	14	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VirginIslands	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	68	68	66	66	66	66	66	66	66	66	57	57	57	57	55	54	54	54	53	53	53	53	51	51	51	51	51	51	51	50	45	45	43	43	42	40	37	30	30	30	30	23	22	19	17	17	17	7	6	6	3	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DistrictofColumbia	8801	8717	8538	8492	8406	8334	8225	8110	7966	7893	7788	7551	7434	7270	7123	7042	6871	6736	6584	6485	6389	6272	6102	5899	5654	5461	5322	5170	5016	4797	4658	4323	4106	3994	3892	3841	3699	3528	3361	3206	3098	2927	2793	2666	2476	2350	2197	2058	1955	1875	1778	1660	1523	1440	1211	1097	1002	902	757	653	586	495	401	342	304	271	231	187	141	120	102	98	71	40	31	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
